epoch,l1,l2,step,train/loss
6536,0.9816283583641052,0.013116616755723953,6536,16.95001220703125
6537,0.9816098213195801,0.013127734884619713,6537,16.97396469116211
6538,0.9816068410873413,0.013115760870277882,6538,16.997303009033203
6539,0.9815846681594849,0.013130854815244675,6539,17.01991081237793
6540,0.9815843105316162,0.01311466470360756,6540,17.04108428955078
6541,0.9815592765808105,0.01313501875847578,6541,17.060260772705078
6542,0.9815617799758911,0.01311116199940443,6542,17.072973251342773
6543,0.9815343022346497,0.013138928450644016,6543,17.087697982788086
6544,0.9815402626991272,0.013105848804116249,6544,17.086639404296875
6545,0.9815104603767395,0.013143136166036129,6545,17.096195220947266
6546,0.9815211296081543,0.01310042291879654,6546,17.078189849853516
6547,0.9814886450767517,0.013147654943168163,6547,17.08068084716797
6548,0.9815058708190918,0.013095341622829437,6548,17.045856475830078
6549,0.9814697504043579,0.013151195831596851,6549,17.038631439208984
6550,0.98149573802948,0.013090021908283234,6550,16.99188232421875
6551,0.9814544320106506,0.013152609579265118,6551,16.974891662597656
6552,0.9814916849136353,0.01308394130319357,6552,16.926197052001953
6553,0.9814431071281433,0.013151858933269978,6553,16.90536880493164
6554,0.981494128704071,0.013076809234917164,6554,16.867536544799805
6555,0.9814355969429016,0.013149864971637726,6555,16.85428810119629
6556,0.9815026521682739,0.013068563304841518,6556,16.839187622070312
6557,0.9814308285713196,0.013148234225809574,6557,16.84644317626953
6558,0.9815160632133484,0.013059532269835472,6558,16.862913131713867
6559,0.9814270734786987,0.013148638419806957,6559,16.90088653564453
6560,0.981532096862793,0.013050319626927376,6560,16.954647064208984
6561,0.9814221262931824,0.013151612132787704,6561,17.028247833251953
6562,0.9815470576286316,0.013041546568274498,6562,17.120132446289062
6563,0.9814140200614929,0.013155901804566383,6563,17.22261619567871
6564,0.9815553426742554,0.01303490437567234,6564,17.337844848632812
6565,0.9814025163650513,0.013158953748643398,6565,17.435787200927734
6566,0.9815506339073181,0.013034302741289139,6566,17.526317596435547
6567,0.9813907146453857,0.013157878071069717,6567,17.550994873046875
6568,0.981529176235199,0.013044953346252441,6568,17.542951583862305
6569,0.9813856482505798,0.013150502927601337,6569,17.435243606567383
6570,0.9814947247505188,0.013068567030131817,6570,17.3050537109375
6571,0.9813946485519409,0.013135699555277824,6571,17.11187744140625
6572,0.981458842754364,0.01309850625693798,6572,16.96007537841797
6573,0.9814194440841675,0.013113436289131641,6573,16.82773208618164
6574,0.9814336895942688,0.013123147189617157,6574,16.78955078125
6575,0.9814541339874268,0.013086855411529541,6575,16.80438232421875
6576,0.9814245700836182,0.013136266730725765,6576,16.899572372436523
6577,0.9814882874488831,0.013064488768577576,6577,17.011077880859375
6578,0.9814294576644897,0.013140594586730003,6578,17.148696899414062
6579,0.9815121293067932,0.013055791147053242,6579,17.246959686279297
6580,0.9814443588256836,0.013140222057700157,6580,17.324079513549805
6581,0.9815213084220886,0.01306359563022852,6581,17.33278465270996
6582,0.9814664125442505,0.013135440647602081,6582,17.309179306030273
6583,0.9815178513526917,0.013082830235362053,6583,17.231937408447266
6584,0.9814922213554382,0.013125468045473099,6584,17.14818572998047
6585,0.9815073609352112,0.013104546815156937,6585,17.048572540283203
6586,0.9815165400505066,0.01311101857572794,6586,16.972518920898438
6587,0.9814956784248352,0.013119896873831749,6587,16.901172637939453
6588,0.9815340638160706,0.013094063848257065,6588,16.857624053955078
6589,0.9814870953559875,0.013123886659741402,6589,16.811546325683594
6590,0.9815419912338257,0.013078159652650356,6590,16.7775936126709
6591,0.981484591960907,0.013117467053234577,6591,16.728635787963867
6592,0.9815418124198914,0.013067971915006638,6592,16.679349899291992
6593,0.981490433216095,0.013105891644954681,6593,16.617013931274414
6594,0.9815384149551392,0.013066648505628109,6594,16.556285858154297
6595,0.9815055727958679,0.013094457797706127,6595,16.49676513671875
6596,0.9815377593040466,0.013072970323264599,6596,16.44806480407715
6597,0.9815295934677124,0.013085204176604748,6597,16.412357330322266
6598,0.9815447926521301,0.013082011602818966,6598,16.391754150390625
6599,0.9815608859062195,0.013077630661427975,6599,16.384986877441406
6600,0.981562077999115,0.013089185580611229,6600,16.389278411865234
6601,0.9815980195999146,0.013071613386273384,6601,16.401012420654297
6602,0.9815905094146729,0.01309303566813469,6602,16.416576385498047
6603,0.9816398620605469,0.013068108819425106,6603,16.43343162536621
6604,0.9816293120384216,0.013094058260321617,6604,16.449207305908203
6605,0.9816854596138,0.013067674823105335,6605,16.464397430419922
6606,0.9816762208938599,0.013092963956296444,6606,16.477672576904297
6607,0.9817330241203308,0.013070177286863327,6607,16.493022918701172
6608,0.9817273020744324,0.013090499676764011,6608,16.508769989013672
6609,0.9817795753479004,0.013075423426926136,6609,16.5329532623291
6610,0.9817774891853333,0.013087375089526176,6610,16.561138153076172
6611,0.9818212985992432,0.01308292243629694,6611,16.60826873779297
6612,0.9818212985992432,0.013083525002002716,6612,16.661914825439453
6613,0.9818540215492249,0.013091731816530228,6613,16.752098083496094
6614,0.9818538427352905,0.013078602030873299,6614,16.844959259033203
6615,0.9818733930587769,0.013101320713758469,6615,17.003637313842773
6616,0.9818706512451172,0.013073437847197056,6616,17.140167236328125
6617,0.9818748235702515,0.01311222929507494,6617,17.383468627929688
6618,0.9818680286407471,0.013071226887404919,6618,17.529369354248047
6619,0.9818537831306458,0.013125051744282246,6619,17.811491012573242
6620,0.9818439483642578,0.01307687908411026,6620,17.858497619628906
6621,0.9818084239959717,0.013138482347130775,6621,18.010517120361328
6622,0.9818002581596375,0.01309297513216734,6622,17.837493896484375
6623,0.9817439317703247,0.013147182762622833,6623,17.687456130981445
6624,0.981742799282074,0.013111711479723454,6624,17.35073471069336
6625,0.9816705584526062,0.013140604831278324,6625,17.024005889892578
6626,0.9816774725914001,0.013115056790411472,6626,16.74931526184082
6627,0.9815959930419922,0.01311052218079567,6627,16.551624298095703
6628,0.9816064834594727,0.01309521496295929,6628,16.475902557373047
6629,0.9815230369567871,0.013068919070065022,6629,16.482501983642578
6630,0.9815312027931213,0.013071022927761078,6630,16.559537887573242
6631,0.9814552068710327,0.013045186176896095,6631,16.621362686157227
6632,0.9814577102661133,0.013066244311630726,6632,16.715103149414062
6633,0.9814004898071289,0.013052774593234062,6633,16.705337524414062
6634,0.981397271156311,0.01307726465165615,6634,16.715925216674805
6635,0.981367826461792,0.013072152622044086,6635,16.640195846557617
6636,0.9813599586486816,0.013080235570669174,6636,16.58139991760254
6637,0.981360673904419,0.013078142888844013,6637,16.51202392578125
6638,0.9813486933708191,0.013065870851278305,6638,16.457901000976562
6639,0.9813758134841919,0.013070275075733662,6639,16.432161331176758
6640,0.9813612699508667,0.013048999942839146,6640,16.415119171142578
6641,0.9814085960388184,0.013064241968095303,6641,16.419265747070312
6642,0.9813956022262573,0.013045047409832478,6642,16.418344497680664
6643,0.9814574122428894,0.013065570965409279,6643,16.4232120513916
6644,0.9814506769180298,0.01305223349481821,6644,16.41021728515625
6645,0.9815213680267334,0.013065772131085396,6645,16.398849487304688
6646,0.9815232753753662,0.013060608878731728,6646,16.370166778564453
6647,0.9815964698791504,0.013059163466095924,6647,16.34893035888672
6648,0.9816054105758667,0.01306720171123743,6648,16.32364273071289
6649,0.9816753268241882,0.013049944303929806,6649,16.311542510986328
6650,0.9816869497299194,0.013074954971671104,6650,16.306320190429688
6651,0.9817511439323425,0.01304307859390974,6651,16.312105178833008
6652,0.9817606806755066,0.0130840502679348,6652,16.326507568359375
6653,0.9818207621574402,0.01303801592439413,6653,16.343448638916016
6654,0.9818242788314819,0.01309144962579012,6654,16.366859436035156
6655,0.9818843603134155,0.013032769784331322,6655,16.38389778137207
6656,0.981877863407135,0.013096368871629238,6656,16.406661987304688
6657,0.9819427132606506,0.013028261251747608,6657,16.41852569580078
6658,0.9819208383560181,0.013101193122565746,6658,16.438491821289062
6659,0.9819946885108948,0.013026057742536068,6659,16.450401306152344
6660,0.9819511771202087,0.013107514008879662,6660,16.47598648071289
6661,0.9820379018783569,0.013024519197642803,6661,16.503494262695312
6662,0.9819661974906921,0.013114195317029953,6662,16.55197525024414
6663,0.9820694327354431,0.013019927777349949,6663,16.616025924682617
6664,0.9819634556770325,0.01312009897083044,6664,16.705650329589844
6665,0.9820855259895325,0.01301101315766573,6665,16.822967529296875
6666,0.9819415211677551,0.013125717639923096,6666,16.958560943603516
6667,0.9820809364318848,0.013000259175896645,6667,17.122726440429688
6668,0.9819015264511108,0.013130448758602142,6668,17.270065307617188
6669,0.9820489883422852,0.012992581352591515,6669,17.41684913635254
6670,0.9818499088287354,0.013130618259310722,6670,17.47610092163086
6671,0.9819862246513367,0.012994885444641113,6671,17.474323272705078
6672,0.981799840927124,0.013122628442943096,6672,17.33255386352539
6673,0.9819000363349915,0.013012940064072609,6673,17.112092971801758
6674,0.981765627861023,0.013106445781886578,6674,16.82110023498535
6675,0.9818100333213806,0.013042346574366093,6675,16.54779624938965
6676,0.9817526340484619,0.013083199970424175,6676,16.349245071411133
6677,0.9817368388175964,0.013067436404526234,6677,16.26499366760254
6678,0.981753945350647,0.01305538509041071,6678,16.300792694091797
6679,0.9816899299621582,0.013077525421977043,6679,16.41634750366211
6680,0.9817566871643066,0.013032923452556133,6680,16.593502044677734
6681,0.9816685318946838,0.013076968491077423,6681,16.736167907714844
6682,0.9817509651184082,0.013028995133936405,6682,16.890579223632812
6683,0.9816691279411316,0.013073517940938473,6683,16.92845916748047
6684,0.9817349314689636,0.013045593164861202,6684,16.990161895751953
6685,0.9816876649856567,0.013066754676401615,6685,16.947866439819336
6686,0.9817129373550415,0.01307070441544056,6686,16.978849411010742
6687,0.9817149043083191,0.013052800670266151,6687,16.977886199951172
6688,0.9816886186599731,0.013090717606246471,6688,17.06365203857422
6689,0.9817355871200562,0.013033878058195114,6689,17.155410766601562
6690,0.9816621541976929,0.013101083226501942,6690,17.269718170166016
6691,0.9817348718643188,0.013019765727221966,6691,17.357624053955078
6692,0.9816344380378723,0.013104600831866264,6692,17.370956420898438
6693,0.9817072153091431,0.013019654899835587,6693,17.30558967590332
6694,0.9816111922264099,0.013102169148623943,6694,17.136959075927734
6695,0.9816611409187317,0.013032251968979836,6695,16.902111053466797
6696,0.9815989136695862,0.013089701533317566,6696,16.647197723388672
6697,0.9816135764122009,0.013045940548181534,6697,16.409122467041016
6698,0.9815981388092041,0.013064494356513023,6698,16.241838455200195
6699,0.9815786480903625,0.013050024397671223,6699,16.143909454345703
6700,0.9816035628318787,0.013032332062721252,6700,16.118358612060547
6701,0.9815621376037598,0.013045179657638073,6701,16.138914108276367
6702,0.9816101789474487,0.013006413355469704,6702,16.184450149536133
6703,0.9815651774406433,0.013040243647992611,6703,16.232540130615234
6704,0.9816186428070068,0.012996545992791653,6704,16.2757568359375
6705,0.9815881252288818,0.013040072284638882,6705,16.30633544921875
6706,0.9816344380378723,0.013000951148569584,6706,16.328990936279297
6707,0.9816299080848694,0.013042272999882698,6707,16.351524353027344
6708,0.9816630482673645,0.013011828064918518,6708,16.365341186523438
6709,0.981685996055603,0.013044271618127823,6709,16.396936416625977
6710,0.9817054867744446,0.01302406471222639,6710,16.404035568237305
6711,0.9817487597465515,0.013046474196016788,6711,16.43770980834961
6712,0.981758713722229,0.013035442680120468,6712,16.42462158203125
6713,0.9818105697631836,0.013048536144196987,6713,16.436996459960938
6714,0.9818177819252014,0.013042927719652653,6714,16.396137237548828
6715,0.9818665981292725,0.013047805987298489,6715,16.375490188598633
6716,0.9818778038024902,0.013043767772614956,6716,16.319469451904297
6717,0.9819153547286987,0.013043391518294811,6717,16.278562545776367
6718,0.9819343090057373,0.013039540499448776,6718,16.22850799560547
6719,0.9819568395614624,0.013038607314229012,6719,16.1888484954834
6720,0.9819833040237427,0.013035032898187637,6720,16.155311584472656
6721,0.9819911122322083,0.013036957941949368,6721,16.126976013183594
6722,0.9820218086242676,0.013032766990363598,6722,16.106555938720703
6723,0.9820181727409363,0.013037895783782005,6723,16.08712387084961
6724,0.9820486307144165,0.013031412847340107,6724,16.072193145751953
6725,0.9820384383201599,0.013038652017712593,6725,16.056682586669922
6726,0.9820651412010193,0.01302943006157875,6726,16.0433349609375
6727,0.9820533394813538,0.01303827203810215,6727,16.03007698059082
6728,0.9820746183395386,0.013027399778366089,6728,16.0185546875
6729,0.9820654988288879,0.013037703931331635,6729,16.00830078125
6730,0.9820814728736877,0.013026191852986813,6730,15.999935150146484
6731,0.9820778369903564,0.013037269935011864,6731,15.993349075317383
6732,0.9820897579193115,0.013025360181927681,6732,15.988422393798828
6733,0.9820927977561951,0.013036678545176983,6733,15.984978675842285
6734,0.9821021556854248,0.013024633750319481,6734,15.982583999633789
6735,0.9821113348007202,0.01303649228066206,6735,15.981119155883789
6736,0.9821192622184753,0.013024484738707542,6736,15.98001766204834
6737,0.9821329712867737,0.01303725503385067,6737,15.979520797729492
6738,0.9821402430534363,0.01302447821944952,6738,15.978944778442383
6739,0.9821563959121704,0.01303805410861969,6739,15.979153633117676
6740,0.9821633696556091,0.013023003935813904,6740,15.979202270507812
6741,0.9821798205375671,0.013037845492362976,6741,15.980902671813965
6742,0.9821867346763611,0.013019620440900326,6742,15.98283576965332
6743,0.9822014570236206,0.01303771324455738,6743,15.988470077514648
6744,0.9822084307670593,0.01301581971347332,6744,15.995356559753418
6745,0.9822196364402771,0.013039857149124146,6745,16.010515213012695
6746,0.9822267889976501,0.01301262341439724,6746,16.029022216796875
6747,0.9822326302528381,0.013044954277575016,6747,16.066362380981445
6748,0.9822403788566589,0.013008689507842064,6748,16.11099624633789
6749,0.9822385907173157,0.013051909394562244,6749,16.199352264404297
6750,0.9822474718093872,0.013001976534724236,6750,16.300025939941406
6751,0.9822341799736023,0.013060196302831173,6751,16.50194549560547
6752,0.9822447896003723,0.012992576695978642,6752,16.711132049560547
6753,0.9822126030921936,0.013070342130959034,6753,17.138525009155273
6754,0.9822255373001099,0.012984465807676315,6754,17.50704574584961
6755,0.9821617007255554,0.013082077726721764,6755,18.247726440429688
6756,0.9821781516075134,0.012988080270588398,6756,18.694225311279297
6757,0.9820680618286133,0.013094896450638771,6757,19.446407318115234
6758,0.9820900559425354,0.013019283302128315,6758,19.598310470581055
6759,0.981934130191803,0.013113106600940228,6759,19.454580307006836
6760,0.9819592833518982,0.013077245093882084,6760,18.936397552490234
6761,0.9817864298820496,0.013132564723491669,6761,17.843843460083008
6762,0.981801450252533,0.013113808818161488,6762,17.011714935302734
6763,0.9816479086875916,0.013112898916006088,6763,16.39019775390625
6764,0.9816325902938843,0.013069282285869122,6764,16.305774688720703
6765,0.981515645980835,0.01303581427782774,6765,16.571165084838867
6766,0.9814586043357849,0.012980859726667404,6766,17.041196823120117
6767,0.981378436088562,0.012980871833860874,6767,17.3502254486084
6768,0.9812918901443481,0.012962204404175282,6768,17.27532196044922
6769,0.981244683265686,0.013010273687541485,6769,17.023677825927734
6770,0.9811623692512512,0.01302503701299429,6770,16.470260620117188
6771,0.9811426997184753,0.013050551526248455,6771,16.073749542236328
6772,0.981088399887085,0.013053216971457005,6772,15.92020320892334
6773,0.9810868501663208,0.013006948865950108,6773,16.05183982849121
6774,0.9810571670532227,0.013000980950891972,6774,16.33529281616211
6775,0.9810705184936523,0.012937569990754128,6775,16.56494140625
6776,0.9810565710067749,0.01297321543097496,6776,16.673919677734375
6777,0.9810930490493774,0.01295814011245966,6777,16.52183723449707
6778,0.9810940623283386,0.0130246477201581,6778,16.296581268310547
6779,0.9811645746231079,0.013032873161137104,6779,16.052593231201172
6780,0.9811822772026062,0.0130607383325696,6780,15.917884826660156
6781,0.9812808036804199,0.01303443219512701,6781,15.915884971618652
6782,0.9813125133514404,0.013009234331548214,6782,15.997358322143555
6783,0.9814172387123108,0.01296220999211073,6783,16.09850311279297
6784,0.981461226940155,0.012955667451024055,6784,16.14043617248535
6785,0.9815547466278076,0.012939149513840675,6785,16.13558578491211
6786,0.9816123843193054,0.012993937358260155,6786,16.078018188476562
6787,0.9816911220550537,0.012995964847505093,6787,16.005966186523438
6788,0.9817614555358887,0.013061224482953548,6788,15.957595825195312
6789,0.9818291664123535,0.01302967220544815,6789,15.919450759887695
6790,0.9819030165672302,0.01304839551448822,6790,15.903725624084473
6791,0.9819625616073608,0.012991199269890785,6791,15.885785102844238
6792,0.9820253252983093,0.012983246706426144,6792,15.870067596435547
6793,0.9820789098739624,0.0129644013941288,6793,15.854639053344727
6794,0.9821221232414246,0.012970492243766785,6794,15.850547790527344
6795,0.9821714758872986,0.013007395900785923,6795,15.858848571777344
6796,0.9821978211402893,0.013012172654271126,6796,15.873132705688477
6797,0.982243537902832,0.013053319416940212,6797,15.892505645751953
6798,0.9822614789009094,0.013023164123296738,6798,15.893045425415039
6799,0.9823006391525269,0.013033500872552395,6799,15.887140274047852
6800,0.9823154807090759,0.012990221381187439,6800,15.85919189453125
6801,0.9823421835899353,0.012994128279387951,6801,15.830723762512207
6802,0.982355535030365,0.01298569142818451,6802,15.802030563354492
6803,0.982366681098938,0.013003717176616192,6803,15.783893585205078
6804,0.9823789596557617,0.013026761822402477,6804,15.776413917541504
6805,0.9823776483535767,0.013033057563006878,6805,15.7770357131958
6806,0.9823890328407288,0.0130448704585433,6806,15.781024932861328
6807,0.9823816418647766,0.013019656762480736,6807,15.78371810913086
6808,0.9823912382125854,0.01301119290292263,6808,15.784025192260742
6809,0.9823818206787109,0.012983564287424088,6809,15.780994415283203
6810,0.9823880195617676,0.012983473017811775,6810,15.778090476989746
6811,0.9823774695396423,0.012985735200345516,6811,15.775028228759766
6812,0.982380211353302,0.012999997474253178,6812,15.774398803710938
6813,0.9823685884475708,0.013018199242651463,6813,15.77437973022461
6814,0.982370913028717,0.013018780387938023,6814,15.774894714355469
6815,0.9823570847511292,0.013024681247770786,6815,15.774456024169922
6816,0.9823633432388306,0.013001245446503162,6816,15.772522926330566
6817,0.9823443293571472,0.013001654297113419,6817,15.769997596740723
6818,0.9823585748672485,0.012976589612662792,6818,15.767924308776855
6819,0.9823303818702698,0.012995758093893528,6819,15.768401145935059
6820,0.9823570251464844,0.012979636900126934,6820,15.77392578125
6821,0.9823148250579834,0.013018893077969551,6821,15.786670684814453
6822,0.9823599457740784,0.01298950333148241,6822,15.811697006225586
6823,0.9822961091995239,0.013038127683103085,6823,15.853086471557617
6824,0.9823684096336365,0.012970827519893646,6824,15.923344612121582
6825,0.982269823551178,0.013042040169239044,6825,16.033992767333984
6826,0.982381284236908,0.012929671443998814,6826,16.215652465820312
6827,0.9822263717651367,0.01305797416716814,6827,16.495786666870117
6828,0.9823909997940063,0.01288876123726368,6828,16.932830810546875
6829,0.982151985168457,0.013097453862428665,6829,17.560344696044922
6830,0.9823732376098633,0.012849384918808937,6830,18.404186248779297
6831,0.9820402264595032,0.01312846876680851,6831,19.355058670043945
6832,0.9822781682014465,0.012828564271330833,6832,20.104293823242188
6833,0.9819235801696777,0.013111885637044907,6833,20.18721580505371
6834,0.9820775985717773,0.012893485836684704,6834,19.218673706054688
6835,0.9818660616874695,0.013059710152447224,6835,17.55508804321289
6836,0.9818414449691772,0.013044695369899273,6836,16.109668731689453
6837,0.981854259967804,0.012996421195566654,6837,15.706811904907227
6838,0.9816600680351257,0.013128814287483692,6838,16.322294235229492
6839,0.9817989468574524,0.012921247631311417,6839,17.226192474365234
6840,0.9815729856491089,0.013067247346043587,6840,17.588924407958984
6841,0.9816704392433167,0.012917925603687763,6841,17.108985900878906
6842,0.9815762639045715,0.012982136569917202,6842,16.231088638305664
6843,0.9815366268157959,0.013021917082369328,6843,15.70206069946289
6844,0.9816120266914368,0.012948102317750454,6844,15.84708023071289
6845,0.9814825057983398,0.013077547773718834,6845,16.351316452026367
6846,0.9816214442253113,0.012925723567605019,6846,16.641225814819336
6847,0.9815360903739929,0.013009300455451012,6847,16.446800231933594
6848,0.9816066026687622,0.012947292067110538,6848,15.972829818725586
6849,0.9816480875015259,0.012943660840392113,6849,15.66718864440918
6850,0.9816122651100159,0.013017633929848671,6850,15.738715171813965
6851,0.9817392826080322,0.012937340885400772,6851,16.014633178710938
6852,0.9816761612892151,0.01303607877343893,6852,16.16879653930664
6853,0.9817867279052734,0.012963403947651386,6853,16.051841735839844
6854,0.9817941188812256,0.012997165322303772,6854,15.795243263244629
6855,0.9818241596221924,0.013004254549741745,6855,15.637628555297852
6856,0.981916069984436,0.012952551245689392,6856,15.683633804321289
6857,0.9818872213363647,0.013006825000047684,6857,15.832405090332031
6858,0.9820013046264648,0.012925464659929276,6858,15.910582542419434
6859,0.9819898009300232,0.012970962561666965,6859,15.842432975769043
6860,0.9820579886436462,0.012953308410942554,6860,15.702678680419922
6861,0.9821091890335083,0.012959329411387444,6861,15.617451667785645
6862,0.9821150302886963,0.013005999848246574,6862,15.640856742858887
6863,0.9822067618370056,0.012958036735653877,6863,15.719738006591797
6864,0.9821910858154297,0.013001782819628716,6864,15.762660026550293
6865,0.9822671413421631,0.012948700226843357,6865,15.728734016418457
6866,0.9822801947593689,0.012961757369339466,6866,15.653733253479004
6867,0.9823073744773865,0.012962212786078453,6867,15.60258674621582
6868,0.9823603630065918,0.01294788345694542,6868,15.608024597167969
6869,0.9823485016822815,0.01298681553453207,6869,15.647968292236328
6870,0.9824122190475464,0.012957017868757248,6870,15.676166534423828
6871,0.9823997020721436,0.012985304929316044,6871,15.665462493896484
6872,0.9824404716491699,0.012971564196050167,6872,15.629215240478516
6873,0.9824562668800354,0.012967154383659363,6873,15.598855972290039
6874,0.9824625253677368,0.012985323555767536,6874,15.597636222839355
6875,0.9825007915496826,0.012953665107488632,6875,15.620760917663574
6876,0.9824866056442261,0.012989404611289501,6876,15.64849853515625
6877,0.9825206398963928,0.012955811806023121,6877,15.662031173706055
6878,0.9825133681297302,0.012987029738724232,6878,15.666969299316406
6879,0.9825235605239868,0.012970604002475739,6879,15.674901962280273
6880,0.9825370907783508,0.012983948923647404,6880,15.713122367858887
6881,0.9825207591056824,0.012978807091712952,6881,15.777701377868652
6882,0.9825460314750671,0.012980067171156406,6882,15.895017623901367
6883,0.9825155138969421,0.012969927862286568,6883,16.022979736328125
6884,0.9825335144996643,0.012985697947442532,6884,16.24886703491211
6885,0.9825047254562378,0.01295906025916338,6885,16.461688995361328
6886,0.9825001358985901,0.013007030822336674,6886,16.89565658569336
6887,0.982476532459259,0.012956534512341022,6887,17.20223617553711
6888,0.9824418425559998,0.013027403503656387,6888,17.84874725341797
6889,0.9824162125587463,0.012966594658792019,6889,18.016651153564453
6890,0.9823561310768127,0.0130380280315876,6890,18.411312103271484
6891,0.9823232293128967,0.013004893437027931,6891,18.045700073242188
6892,0.9822530746459961,0.013050590641796589,6892,17.601985931396484
6893,0.9822124242782593,0.013058006763458252,6893,16.858814239501953
6894,0.9821482300758362,0.013051243498921394,6894,16.14461898803711
6895,0.9820994138717651,0.013063554652035236,6895,15.710762977600098
6896,0.9820456504821777,0.013003607280552387,6896,15.590291976928711
6897,0.9819868803024292,0.012995204888284206,6897,15.758866310119629
6898,0.9819388389587402,0.012929960153996944,6898,16.05377769470215
6899,0.981871485710144,0.012924125418066978,6899,16.37310218811035
6900,0.9818257093429565,0.012908412143588066,6900,16.53340721130371
6901,0.9817603230476379,0.0129294628277421,6901,16.489707946777344
6902,0.9817215204238892,0.012957991100847721,6902,16.294879913330078
6903,0.9816746115684509,0.012984640896320343,6903,15.970344543457031
6904,0.9816482663154602,0.012999496422708035,6904,15.692484855651855
6905,0.9816270470619202,0.0129945557564497,6905,15.524124145507812
6906,0.9816122651100159,0.012968397699296474,6906,15.503321647644043
6907,0.9816116094589233,0.012940986081957817,6907,15.59634017944336
6908,0.9816059470176697,0.012915855273604393,6908,15.733015060424805
6909,0.9816195368766785,0.012906297110021114,6909,15.861154556274414
6910,0.9816266298294067,0.012924013659358025,6910,15.917327880859375
6911,0.9816526770591736,0.01293380931019783,6911,15.911118507385254
6912,0.9816798567771912,0.012974455021321774,6912,15.84640884399414
6913,0.981718122959137,0.012965344823896885,6913,15.741302490234375
6914,0.9817659854888916,0.01298664789646864,6914,15.649022102355957
6915,0.9818134307861328,0.012949642725288868,6915,15.561971664428711
6916,0.9818739295005798,0.012950296513736248,6916,15.511104583740234
6917,0.9819260239601135,0.01292379293590784,6917,15.4849853515625
6918,0.9819890260696411,0.01292752381414175,6918,15.483575820922852
6919,0.9820424318313599,0.012938803993165493,6919,15.498537063598633
6920,0.9821009635925293,0.012944098562002182,6920,15.524667739868164
6921,0.9821550250053406,0.012974736280739307,6921,15.554624557495117
6922,0.9822059273719788,0.01295934896916151,6922,15.576614379882812
6923,0.9822590351104736,0.012980648316442966,6923,15.597095489501953
6924,0.9823012948036194,0.012944728136062622,6924,15.591175079345703
6925,0.9823493361473083,0.01295705046504736,6925,15.584736824035645
6926,0.9823833703994751,0.012929915450513363,6926,15.553106307983398
6927,0.9824228882789612,0.012948705814778805,6927,15.525605201721191
6928,0.9824507832527161,0.012948001734912395,6928,15.490596771240234
6929,0.9824808239936829,0.0129676079377532,6929,15.463891983032227
6930,0.9825049638748169,0.012976410798728466,6930,15.44256591796875
6931,0.9825258851051331,0.012976034544408321,6931,15.428834915161133
6932,0.9825465083122253,0.012974480167031288,6932,15.420928955078125
6933,0.9825589060783386,0.012955608777701855,6933,15.416892051696777
6934,0.982574462890625,0.012952382676303387,6934,15.415325164794922
6935,0.9825800657272339,0.012939869426190853,6935,15.41508674621582
6936,0.9825897216796875,0.012950669974088669,6936,15.416149139404297
6937,0.9825913310050964,0.012953580357134342,6937,15.417783737182617
6938,0.9825960397720337,0.012969671748578548,6938,15.420891761779785
6939,0.9825965762138367,0.012970203533768654,6939,15.424125671386719
6940,0.9825978875160217,0.012973588891327381,6940,15.428397178649902
6941,0.982598602771759,0.012960300780832767,6941,15.432171821594238
6942,0.9825970530509949,0.012955382466316223,6942,15.436359405517578
6943,0.982596755027771,0.01294030249118805,6943,15.439740180969238
6944,0.9825927019119263,0.012945838272571564,6944,15.44381046295166
6945,0.9825901985168457,0.012939960695803165,6945,15.44723892211914
6946,0.9825851321220398,0.012958708219230175,6946,15.453081130981445
6947,0.9825806617736816,0.012952682562172413,6947,15.45832633972168
6948,0.9825766086578369,0.012970740906894207,6948,15.468832015991211
6949,0.9825711250305176,0.012952100485563278,6949,15.477788925170898
6950,0.98256915807724,0.012964220717549324,6950,15.49586296081543
6951,0.9825629591941833,0.012937587685883045,6951,15.510149002075195
6952,0.9825624227523804,0.012954259291291237,6952,15.539196014404297
6953,0.9825552105903625,0.01293176133185625,6953,15.560883522033691
6954,0.9825543165206909,0.012959855608642101,6954,15.605674743652344
6955,0.9825459718704224,0.01294084545224905,6955,15.637750625610352
6956,0.9825430512428284,0.012972882017493248,6956,15.704468727111816
6957,0.9825337529182434,0.012947089970111847,6957,15.749600410461426
6958,0.9825274348258972,0.012975282967090607,6958,15.843035697937012
6959,0.9825177788734436,0.012940640561282635,6959,15.899422645568848
6960,0.9825066328048706,0.012968774884939194,6960,16.015798568725586
6961,0.9824967980384827,0.012933498248457909,6961,16.070823669433594
6962,0.9824789762496948,0.012968125753104687,6962,16.18727684020996
6963,0.9824687838554382,0.012937767431139946,6963,16.213016510009766
6964,0.9824426770210266,0.0129763875156641,6964,16.28302764892578
6965,0.9824321269989014,0.012948676943778992,6965,16.24441146850586
6966,0.9823979735374451,0.012982525862753391,6966,16.219820022583008
6967,0.9823875427246094,0.012954555451869965,6967,16.1031494140625
6968,0.9823484420776367,0.012978308834135532,6968,15.982927322387695
6969,0.9823386073112488,0.012951814569532871,6969,15.822409629821777
6970,0.9822996258735657,0.01296593714505434,6970,15.670374870300293
6971,0.9822902679443359,0.01294449158012867,6971,15.53094482421875
6972,0.9822567105293274,0.012950894422829151,6972,15.421635627746582
6973,0.9822472333908081,0.012936348095536232,6973,15.347529411315918
